"Marital_Status";"Kidhome";"Teenhome";"Income";"Year_Birth";"Response";"id";"cluster";"Marital";"UserSpecificClusterAttributes"
"2";"1";"1";77376.0;1956;"false";1606;"cluster_8";"Together";"{Birth: 1956, Marital: 2, Income: 77376, Kids: 1, Teens: 1,}"
"1";"0";"0";78075.0;1972;"false";1607;"cluster_8";"Married";"{Birth: 1972, Marital: 1, Income: 78075, Kids: 0, Teens: 0,}"
"5";"1";"1";42473.0;1976;"false";1608;"cluster_15";"Alone";"{Birth: 1976, Marital: 5, Income: 42473, Kids: 1, Teens: 1,}"
"5";"1";"0";25008.0;1988;"false";1609;"cluster_22";"Alone";"{Birth: 1988, Marital: 5, Income: 25008, Kids: 1, Teens: 0,}"
"1";"0";"1";56223.0;1948;"false";1610;"cluster_10";"Married";"{Birth: 1948, Marital: 1, Income: 56223, Kids: 0, Teens: 1,}"
"1";"1";"0";47850.0;1980;"false";1611;"cluster_14";"Married";"{Birth: 1980, Marital: 1, Income: 47850, Kids: 1, Teens: 0,}"
"2";"0";"0";91820.0;1986;"false";1612;"cluster_9";"Together";"{Birth: 1986, Marital: 2, Income: 91820, Kids: 0, Teens: 0,}"
"5";"1";"1";40637.0;1965;"false";1613;"cluster_13";"Alone";"{Birth: 1965, Marital: 5, Income: 40637, Kids: 1, Teens: 1,}"
"4";"0";"0";23295.0;1959;"false";1614;"cluster_22";"Single";"{Birth: 1959, Marital: 4, Income: 23295, Kids: 0, Teens: 0,}"
"5";"0";"0";84574.0;1952;"false";1615;"cluster_2";"Alone";"{Birth: 1952, Marital: 5, Income: 84574, Kids: 0, Teens: 0,}"
"2";"0";"0";54165.0;1969;"false";1616;"cluster_18";"Together";"{Birth: 1969, Marital: 2, Income: 54165, Kids: 0, Teens: 0,}"
"4";"1";"1";28510.0;1981;"false";1617;"cluster_5";"Single";"{Birth: 1981, Marital: 4, Income: 28510, Kids: 1, Teens: 1,}"
"1";"0";"1";67131.0;1956;"false";1618;"cluster_19";"Married";"{Birth: 1956, Marital: 1, Income: 67131, Kids: 0, Teens: 1,}"
"1";"0";"1";56242.0;1969;"false";1619;"cluster_10";"Married";"{Birth: 1969, Marital: 1, Income: 56242, Kids: 0, Teens: 1,}"
"1";"0";"0";86580.0;1983;"false";1620;"cluster_2";"Married";"{Birth: 1983, Marital: 1, Income: 86580, Kids: 0, Teens: 0,}"
"2";"0";"0";76005.0;1955;"false";1621;"cluster_8";"Together";"{Birth: 1955, Marital: 2, Income: 76005, Kids: 0, Teens: 0,}"
"1";"0";"1";54693.0;1962;"false";1622;"cluster_18";"Married";"{Birth: 1962, Marital: 1, Income: 54693, Kids: 0, Teens: 1,}"
"1";"0";"1";52750.0;1955;"false";1623;"cluster_18";"Married";"{Birth: 1955, Marital: 1, Income: 52750, Kids: 0, Teens: 1,}"
"4";"1";"1";36997.0;1968;"false";1624;"cluster_23";"Single";"{Birth: 1968, Marital: 4, Income: 36997, Kids: 1, Teens: 1,}"
"2";"1";"1";34230.0;1965;"false";1625;"cluster_20";"Together";"{Birth: 1965, Marital: 2, Income: 34230, Kids: 1, Teens: 1,}"
"3";"0";"1";47916.0;1960;"false";1626;"cluster_14";"Divorced";"{Birth: 1960, Marital: 3, Income: 47916, Kids: 0, Teens: 1,}"
"2";"1";"1";60839.0;1979;"false";1627;"cluster_11";"Together";"{Birth: 1979, Marital: 2, Income: 60839, Kids: 1, Teens: 1,}"
"1";"0";"0";79930.0;1972;"false";1628;"cluster_24";"Married";"{Birth: 1972, Marital: 1, Income: 79930, Kids: 0, Teens: 0,}"
"1";"1";"1";55158.0;1970;"true";1629;"cluster_18";"Married";"{Birth: 1970, Marital: 1, Income: 55158, Kids: 1, Teens: 1,}"
"5";"0";"0";85485.0;1958;"false";1630;"cluster_2";"Alone";"{Birth: 1958, Marital: 5, Income: 85485, Kids: 0, Teens: 0,}"
"1";"0";"0";75865.0;1943;"false";1631;"cluster_8";"Married";"{Birth: 1943, Marital: 1, Income: 75865, Kids: 0, Teens: 0,}"
"1";"0";"1";44375.0;1965;"false";1632;"cluster_14";"Married";"{Birth: 1965, Marital: 1, Income: 44375, Kids: 0, Teens: 1,}"
"5";"0";"1";60504.0;1971;"false";1633;"cluster_11";"Alone";"{Birth: 1971, Marital: 5, Income: 60504, Kids: 0, Teens: 1,}"
"1";"0";"0";65492.0;1959;"false";1634;"cluster_1";"Married";"{Birth: 1959, Marital: 1, Income: 65492, Kids: 0, Teens: 0,}"
"5";"0";"1";67506.0;1980;"false";1635;"cluster_19";"Alone";"{Birth: 1980, Marital: 5, Income: 67506, Kids: 0, Teens: 1,}"
"4";"0";"1";68805.0;1959;"false";1636;"cluster_19";"Single";"{Birth: 1959, Marital: 4, Income: 68805, Kids: 0, Teens: 1,}"
"5";"0";"0";61209.0;1970;"false";1637;"cluster_11";"Alone";"{Birth: 1970, Marital: 5, Income: 61209, Kids: 0, Teens: 0,}"
"2";"0";"0";66825.0;1967;"false";1638;"cluster_1";"Together";"{Birth: 1967, Marital: 2, Income: 66825, Kids: 0, Teens: 0,}"
"5";"0";"0";87188.0;1983;"true";1639;"cluster_2";"Alone";"{Birth: 1983, Marital: 5, Income: 87188, Kids: 0, Teens: 0,}"
"3";"0";"0";84953.0;1953;"true";1640;"cluster_2";"Divorced";"{Birth: 1953, Marital: 3, Income: 84953, Kids: 0, Teens: 0,}"
"5";"0";"0";74637.0;1954;"false";1641;"cluster_8";"Alone";"{Birth: 1954, Marital: 5, Income: 74637, Kids: 0, Teens: 0,}"
"1";"0";"0";86111.0;1962;"false";1642;"cluster_2";"Married";"{Birth: 1962, Marital: 1, Income: 86111, Kids: 0, Teens: 0,}"
"2";"0";"0";77632.0;1947;"true";1643;"cluster_8";"Together";"{Birth: 1947, Marital: 2, Income: 77632, Kids: 0, Teens: 0,}"
"1";"1";"0";31814.0;1973;"false";1644;"cluster_0";"Married";"{Birth: 1973, Marital: 1, Income: 31814, Kids: 1, Teens: 0,}"
"1";"0";"0";70116.0;1972;"false";1645;"cluster_19";"Married";"{Birth: 1972, Marital: 1, Income: 70116, Kids: 0, Teens: 0,}"
"5";"0";"0";48240.0;1969;"true";1646;"cluster_6";"Alone";"{Birth: 1969, Marital: 5, Income: 48240, Kids: 0, Teens: 0,}"
"2";"1";"0";40101.0;1985;"false";1647;"cluster_13";"Together";"{Birth: 1985, Marital: 2, Income: 40101, Kids: 1, Teens: 0,}"
"1";"0";"0";70503.0;1953;"false";1648;"cluster_21";"Married";"{Birth: 1953, Marital: 1, Income: 70503, Kids: 0, Teens: 0,}"
"1";"0";"0";79205.0;1975;"true";1649;"cluster_24";"Married";"{Birth: 1975, Marital: 1, Income: 79205, Kids: 0, Teens: 0,}"
"5";"1";"0";51766.0;1980;"false";1650;"cluster_6";"Alone";"{Birth: 1980, Marital: 5, Income: 51766, Kids: 1, Teens: 0,}"
"2";"1";"0";62994.0;1980;"false";1651;"cluster_11";"Together";"{Birth: 1980, Marital: 2, Income: 62994, Kids: 1, Teens: 0,}"
"2";"0";"1";65640.0;1974;"false";1652;"cluster_1";"Together";"{Birth: 1974, Marital: 2, Income: 65640, Kids: 0, Teens: 1,}"
"2";"1";"0";38361.0;1969;"false";1653;"cluster_13";"Together";"{Birth: 1969, Marital: 2, Income: 38361, Kids: 1, Teens: 0,}"
"2";"1";"0";38361.0;1969;"false";1654;"cluster_13";"Together";"{Birth: 1969, Marital: 2, Income: 38361, Kids: 1, Teens: 0,}"
"1";"1";"0";19986.0;1985;"false";1655;"cluster_12";"Married";"{Birth: 1985, Marital: 1, Income: 19986, Kids: 1, Teens: 0,}"
"1";"1";"0";19986.0;1985;"false";1656;"cluster_12";"Married";"{Birth: 1985, Marital: 1, Income: 19986, Kids: 1, Teens: 0,}"
"5";"0";"0";72903.0;1985;"true";1657;"cluster_21";"Alone";"{Birth: 1985, Marital: 5, Income: 72903, Kids: 0, Teens: 0,}"
"4";"1";"2";45072.0;1948;"false";1658;"cluster_14";"Single";"{Birth: 1948, Marital: 4, Income: 45072, Kids: 1, Teens: 2,}"
"1";"2";"1";59062.0;1967;"false";1659;"cluster_10";"Married";"{Birth: 1967, Marital: 1, Income: 59062, Kids: 2, Teens: 1,}"
"1";"0";"1";61794.0;1961;"false";1660;"cluster_11";"Married";"{Birth: 1961, Marital: 1, Income: 61794, Kids: 0, Teens: 1,}"
"2";"0";"1";45143.0;1965;"false";1661;"cluster_14";"Together";"{Birth: 1965, Marital: 2, Income: 45143, Kids: 0, Teens: 1,}"
"2";"0";"1";45143.0;1965;"false";1662;"cluster_14";"Together";"{Birth: 1965, Marital: 2, Income: 45143, Kids: 0, Teens: 1,}"
"5";"0";"0";26877.0;1969;"false";1663;"cluster_5";"Alone";"{Birth: 1969, Marital: 5, Income: 26877, Kids: 0, Teens: 0,}"
"4";"1";"1";36921.0;1965;"false";1664;"cluster_23";"Single";"{Birth: 1965, Marital: 4, Income: 36921, Kids: 1, Teens: 1,}"
"2";"1";"1";54342.0;1956;"false";1665;"cluster_18";"Together";"{Birth: 1956, Marital: 2, Income: 54342, Kids: 1, Teens: 1,}"
"5";"0";"1";62772.0;1969;"false";1666;"cluster_11";"Alone";"{Birth: 1969, Marital: 5, Income: 62772, Kids: 0, Teens: 1,}"
"1";"0";"1";75032.0;1959;"false";1667;"cluster_8";"Married";"{Birth: 1959, Marital: 1, Income: 75032, Kids: 0, Teens: 1,}"
"1";"0";"0";22419.0;1963;"false";1668;"cluster_22";"Married";"{Birth: 1963, Marital: 1, Income: 22419, Kids: 0, Teens: 0,}"
"1";"0";"0";22419.0;1963;"false";1669;"cluster_22";"Married";"{Birth: 1963, Marital: 1, Income: 22419, Kids: 0, Teens: 0,}"
"1";"1";"0";36550.0;1978;"false";1670;"cluster_23";"Married";"{Birth: 1978, Marital: 1, Income: 36550, Kids: 1, Teens: 0,}"
"1";"0";"1";75027.0;1953;"false";1671;"cluster_8";"Married";"{Birth: 1953, Marital: 1, Income: 75027, Kids: 0, Teens: 1,}"
"5";"0";"0";63159.0;1974;"false";1672;"cluster_11";"Alone";"{Birth: 1974, Marital: 5, Income: 63159, Kids: 0, Teens: 0,}"
"1";"1";"1";54108.0;1973;"false";1673;"cluster_18";"Married";"{Birth: 1973, Marital: 1, Income: 54108, Kids: 1, Teens: 1,}"
"1";"0";"0";81795.0;1952;"false";1674;"cluster_24";"Married";"{Birth: 1952, Marital: 1, Income: 81795, Kids: 0, Teens: 0,}"
"1";"0";"1";59594.0;1965;"false";1675;"cluster_10";"Married";"{Birth: 1965, Marital: 1, Income: 59594, Kids: 0, Teens: 1,}"
"2";"1";"0";18492.0;1982;"false";1676;"cluster_12";"Together";"{Birth: 1982, Marital: 2, Income: 18492, Kids: 1, Teens: 0,}"
"5";"0";"1";94472.0;1958;"false";1677;"cluster_9";"Alone";"{Birth: 1958, Marital: 5, Income: 94472, Kids: 0, Teens: 1,}"
"5";"0";"0";70337.0;1979;"false";1678;"cluster_21";"Alone";"{Birth: 1979, Marital: 5, Income: 70337, Kids: 0, Teens: 0,}"
"5";"1";"1";34853.0;1973;"false";1679;"cluster_20";"Alone";"{Birth: 1973, Marital: 5, Income: 34853, Kids: 1, Teens: 1,}"
"5";"1";"0";16269.0;1984;"false";1680;"cluster_17";"Alone";"{Birth: 1984, Marital: 5, Income: 16269, Kids: 1, Teens: 0,}"
"2";"1";"0";50272.0;1982;"false";1681;"cluster_6";"Together";"{Birth: 1982, Marital: 2, Income: 50272, Kids: 1, Teens: 0,}"
"5";"1";"0";22804.0;1971;"false";1682;"cluster_22";"Alone";"{Birth: 1971, Marital: 5, Income: 22804, Kids: 1, Teens: 0,}"
"5";"1";"0";22804.0;1971;"false";1683;"cluster_22";"Alone";"{Birth: 1971, Marital: 5, Income: 22804, Kids: 1, Teens: 0,}"
"1";"1";"0";30631.0;1974;"false";1684;"cluster_0";"Married";"{Birth: 1974, Marital: 1, Income: 30631, Kids: 1, Teens: 0,}"
"5";"0";"0";78420.0;1966;"false";1685;"cluster_24";"Alone";"{Birth: 1966, Marital: 5, Income: 78420, Kids: 0, Teens: 0,}"
"5";"0";"0";81741.0;1980;"false";1686;"cluster_24";"Alone";"{Birth: 1980, Marital: 5, Income: 81741, Kids: 0, Teens: 0,}"
"1";"1";"0";25721.0;1971;"true";1687;"cluster_5";"Married";"{Birth: 1971, Marital: 1, Income: 25721, Kids: 1, Teens: 0,}"
"5";"0";"0";31907.0;1972;"false";1688;"cluster_0";"Alone";"{Birth: 1972, Marital: 5, Income: 31907, Kids: 0, Teens: 0,}"
"4";"1";"2";37859.0;1962;"false";1689;"cluster_23";"Single";"{Birth: 1962, Marital: 4, Income: 37859, Kids: 1, Teens: 2,}"
"2";"1";"2";30261.0;1972;"false";1690;"cluster_0";"Together";"{Birth: 1972, Marital: 2, Income: 30261, Kids: 1, Teens: 2,}"
"2";"1";"0";21645.0;1979;"true";1691;"cluster_22";"Together";"{Birth: 1979, Marital: 2, Income: 21645, Kids: 1, Teens: 0,}"
"4";"1";"0";21282.0;1978;"false";1692;"cluster_22";"Single";"{Birth: 1978, Marital: 4, Income: 21282, Kids: 1, Teens: 0,}"
"2";"1";"1";32144.0;1954;"false";1693;"cluster_0";"Together";"{Birth: 1954, Marital: 2, Income: 32144, Kids: 1, Teens: 1,}"
"4";"0";"1";62637.0;1954;"false";1694;"cluster_11";"Single";"{Birth: 1954, Marital: 4, Income: 62637, Kids: 0, Teens: 1,}"
"2";"2";"0";16626.0;1971;"false";1695;"cluster_17";"Together";"{Birth: 1971, Marital: 2, Income: 16626, Kids: 2, Teens: 0,}"
"1";"1";"1";54690.0;1971;"false";1696;"cluster_18";"Married";"{Birth: 1971, Marital: 1, Income: 54690, Kids: 1, Teens: 1,}"
"1";"1";"1";54690.0;1971;"false";1697;"cluster_18";"Married";"{Birth: 1971, Marital: 1, Income: 54690, Kids: 1, Teens: 1,}"
"5";"0";"0";61284.0;1955;"false";1698;"cluster_11";"Alone";"{Birth: 1955, Marital: 5, Income: 61284, Kids: 0, Teens: 0,}"
"1";"1";"0";23718.0;1976;"false";1699;"cluster_22";"Married";"{Birth: 1976, Marital: 1, Income: 23718, Kids: 1, Teens: 0,}"
"5";"0";"1";33419.0;1962;"false";1700;"cluster_20";"Alone";"{Birth: 1962, Marital: 5, Income: 33419, Kids: 0, Teens: 1,}"
"4";"0";"0";82025.0;1983;"true";1701;"cluster_24";"Single";"{Birth: 1983, Marital: 4, Income: 82025, Kids: 0, Teens: 0,}"
"5";"1";"1";15056.0;1958;"false";1702;"cluster_17";"Alone";"{Birth: 1958, Marital: 5, Income: 15056, Kids: 1, Teens: 1,}"
"1";"0";"0";48192.0;1958;"true";1703;"cluster_6";"Married";"{Birth: 1958, Marital: 1, Income: 48192, Kids: 0, Teens: 0,}"
"2";"1";"1";67309.0;1967;"false";1704;"cluster_19";"Together";"{Birth: 1967, Marital: 2, Income: 67309, Kids: 1, Teens: 1,}"
"3";"0";"1";66033.0;1957;"false";1705;"cluster_1";"Divorced";"{Birth: 1957, Marital: 3, Income: 66033, Kids: 0, Teens: 1,}"
"5";"1";"0";28769.0;1977;"false";1706;"cluster_5";"Alone";"{Birth: 1977, Marital: 5, Income: 28769, Kids: 1, Teens: 0,}"
"2";"0";"1";6835.0;1957;"false";1707;"cluster_4";"Together";"{Birth: 1957, Marital: 2, Income: 6835, Kids: 0, Teens: 1,}"
"1";"1";"0";32880.0;1986;"false";1708;"cluster_20";"Married";"{Birth: 1986, Marital: 1, Income: 32880, Kids: 1, Teens: 0,}"
"5";"1";"0";23616.0;1982;"true";1709;"cluster_22";"Alone";"{Birth: 1982, Marital: 5, Income: 23616, Kids: 1, Teens: 0,}"
"1";"1";"0";19419.0;1981;"false";1710;"cluster_12";"Married";"{Birth: 1981, Marital: 1, Income: 19419, Kids: 1, Teens: 0,}"
"1";"1";"0";34961.0;1973;"false";1711;"cluster_20";"Married";"{Birth: 1973, Marital: 1, Income: 34961, Kids: 1, Teens: 0,}"
"4";"0";"1";64892.0;1976;"false";1712;"cluster_1";"Single";"{Birth: 1976, Marital: 4, Income: 64892, Kids: 0, Teens: 1,}"
"1";"1";"0";16248.0;1988;"false";1713;"cluster_17";"Married";"{Birth: 1988, Marital: 1, Income: 16248, Kids: 1, Teens: 0,}"
"2";"1";"0";43776.0;1983;"false";1714;"cluster_15";"Together";"{Birth: 1983, Marital: 2, Income: 43776, Kids: 1, Teens: 0,}"
"5";"0";"1";52074.0;1967;"false";1715;"cluster_18";"Alone";"{Birth: 1967, Marital: 5, Income: 52074, Kids: 0, Teens: 1,}"
"3";"0";"0";22123.0;1960;"false";1716;"cluster_22";"Divorced";"{Birth: 1960, Marital: 3, Income: 22123, Kids: 0, Teens: 0,}"
"5";"1";"0";35544.0;1978;"false";1717;"cluster_23";"Alone";"{Birth: 1978, Marital: 5, Income: 35544, Kids: 1, Teens: 0,}"
"1";"1";"0";59060.0;1989;"false";1718;"cluster_10";"Married";"{Birth: 1989, Marital: 1, Income: 59060, Kids: 1, Teens: 0,}"
"1";"0";"1";65665.0;1976;"false";1719;"cluster_1";"Married";"{Birth: 1976, Marital: 1, Income: 65665, Kids: 0, Teens: 1,}"
"4";"1";"0";29819.0;1971;"false";1720;"cluster_0";"Single";"{Birth: 1971, Marital: 4, Income: 29819, Kids: 1, Teens: 0,}"
"5";"0";"0";81217.0;1989;"false";1721;"cluster_24";"Alone";"{Birth: 1989, Marital: 5, Income: 81217, Kids: 0, Teens: 0,}"
"5";"0";"0";81217.0;1989;"false";1722;"cluster_24";"Alone";"{Birth: 1989, Marital: 5, Income: 81217, Kids: 0, Teens: 0,}"
"5";"1";"0";26095.0;1990;"false";1723;"cluster_5";"Alone";"{Birth: 1990, Marital: 5, Income: 26095, Kids: 1, Teens: 0,}"
"4";"0";"0";65706.0;1970;"true";1724;"cluster_1";"Single";"{Birth: 1970, Marital: 4, Income: 65706, Kids: 0, Teens: 0,}"
"4";"1";"0";31859.0;1976;"false";1725;"cluster_0";"Single";"{Birth: 1976, Marital: 4, Income: 31859, Kids: 1, Teens: 0,}"
"1";"0";"0";93027.0;1941;"false";1726;"cluster_9";"Married";"{Birth: 1941, Marital: 1, Income: 93027, Kids: 0, Teens: 0,}"
"4";"0";"1";58710.0;1970;"false";1727;"cluster_10";"Single";"{Birth: 1970, Marital: 4, Income: 58710, Kids: 0, Teens: 1,}"
"2";"1";"1";49618.0;1966;"false";1728;"cluster_6";"Together";"{Birth: 1966, Marital: 2, Income: 49618, Kids: 1, Teens: 1,}"
"5";"0";"1";58308.0;1964;"false";1729;"cluster_10";"Alone";"{Birth: 1964, Marital: 5, Income: 58308, Kids: 0, Teens: 1,}"
"1";"1";"2";40800.0;1964;"false";1730;"cluster_13";"Married";"{Birth: 1964, Marital: 1, Income: 40800, Kids: 1, Teens: 2,}"
"1";"0";"0";18690.0;1959;"false";1731;"cluster_12";"Married";"{Birth: 1959, Marital: 1, Income: 18690, Kids: 0, Teens: 0,}"
"1";"0";"0";18690.0;1959;"false";1732;"cluster_12";"Married";"{Birth: 1959, Marital: 1, Income: 18690, Kids: 0, Teens: 0,}"
"1";"0";"0";18690.0;1959;"false";1733;"cluster_12";"Married";"{Birth: 1959, Marital: 1, Income: 18690, Kids: 0, Teens: 0,}"
"2";"1";"1";28087.0;1958;"false";1734;"cluster_5";"Together";"{Birth: 1958, Marital: 2, Income: 28087, Kids: 1, Teens: 1,}"
"2";"1";"1";75702.0;1967;"false";1735;"cluster_8";"Together";"{Birth: 1967, Marital: 2, Income: 75702, Kids: 1, Teens: 1,}"
"2";"1";"0";32892.0;1971;"false";1736;"cluster_20";"Together";"{Birth: 1971, Marital: 2, Income: 32892, Kids: 1, Teens: 0,}"
"2";"1";"0";32892.0;1971;"false";1737;"cluster_20";"Together";"{Birth: 1971, Marital: 2, Income: 32892, Kids: 1, Teens: 0,}"
"2";"0";"0";89120.0;1959;"false";1738;"cluster_9";"Together";"{Birth: 1959, Marital: 2, Income: 89120, Kids: 0, Teens: 0,}"
"1";"1";"1";27116.0;1961;"false";1739;"cluster_5";"Married";"{Birth: 1961, Marital: 1, Income: 27116, Kids: 1, Teens: 1,}"
"5";"1";"0";46107.0;1989;"false";1740;"cluster_14";"Alone";"{Birth: 1989, Marital: 5, Income: 46107, Kids: 1, Teens: 0,}"
"5";"1";"1";54466.0;1973;"false";1741;"cluster_18";"Alone";"{Birth: 1973, Marital: 5, Income: 54466, Kids: 1, Teens: 1,}"
"5";"0";"1";59686.0;1965;"false";1742;"cluster_10";"Alone";"{Birth: 1965, Marital: 5, Income: 59686, Kids: 0, Teens: 1,}"
"4";"0";"0";82460.0;1950;"false";1743;"cluster_24";"Single";"{Birth: 1950, Marital: 4, Income: 82460, Kids: 0, Teens: 0,}"
"5";"0";"0";76045.0;1960;"false";1744;"cluster_8";"Alone";"{Birth: 1960, Marital: 5, Income: 76045, Kids: 0, Teens: 0,}"
"4";"0";"0";83829.0;1975;"true";1745;"cluster_2";"Single";"{Birth: 1975, Marital: 4, Income: 83829, Kids: 0, Teens: 0,}"
"4";"0";"0";83829.0;1975;"true";1746;"cluster_2";"Single";"{Birth: 1975, Marital: 4, Income: 83829, Kids: 0, Teens: 0,}"
"2";"1";"1";32889.0;1968;"false";1747;"cluster_20";"Together";"{Birth: 1968, Marital: 2, Income: 32889, Kids: 1, Teens: 1,}"
"4";"1";"0";33462.0;1979;"false";1748;"cluster_20";"Single";"{Birth: 1979, Marital: 4, Income: 33462, Kids: 1, Teens: 0,}"
"4";"2";"0";36627.0;1975;"false";1749;"cluster_23";"Single";"{Birth: 1975, Marital: 4, Income: 36627, Kids: 2, Teens: 0,}"
"1";"1";"0";28718.0;1982;"false";1750;"cluster_5";"Married";"{Birth: 1982, Marital: 1, Income: 28718, Kids: 1, Teens: 0,}"
"1";"1";"0";77981.0;1972;"false";1751;"cluster_8";"Married";"{Birth: 1972, Marital: 1, Income: 77981, Kids: 1, Teens: 0,}"
"5";"0";"1";60230.0;1956;"false";1752;"cluster_11";"Alone";"{Birth: 1956, Marital: 5, Income: 60230, Kids: 0, Teens: 1,}"
"2";"0";"0";74918.0;1969;"false";1753;"cluster_8";"Together";"{Birth: 1969, Marital: 2, Income: 74918, Kids: 0, Teens: 0,}"
"5";"0";"1";40464.0;1953;"false";1754;"cluster_13";"Alone";"{Birth: 1953, Marital: 5, Income: 40464, Kids: 0, Teens: 1,}"
"5";"0";"0";64857.0;1956;"false";1755;"cluster_1";"Alone";"{Birth: 1956, Marital: 5, Income: 64857, Kids: 0, Teens: 0,}"
"5";"0";"0";64857.0;1956;"false";1756;"cluster_1";"Alone";"{Birth: 1956, Marital: 5, Income: 64857, Kids: 0, Teens: 0,}"
"2";"0";"1";63381.0;1960;"false";1757;"cluster_11";"Together";"{Birth: 1960, Marital: 2, Income: 63381, Kids: 0, Teens: 1,}"
"2";"0";"1";63381.0;1960;"false";1758;"cluster_11";"Together";"{Birth: 1960, Marital: 2, Income: 63381, Kids: 0, Teens: 1,}"
"2";"0";"0";66664.0;1982;"false";1759;"cluster_1";"Together";"{Birth: 1982, Marital: 2, Income: 66664, Kids: 0, Teens: 0,}"
"2";"0";"0";66664.0;1982;"false";1760;"cluster_1";"Together";"{Birth: 1982, Marital: 2, Income: 66664, Kids: 0, Teens: 0,}"
"5";"1";"1";86358.0;1966;"false";1761;"cluster_2";"Alone";"{Birth: 1966, Marital: 5, Income: 86358, Kids: 1, Teens: 1,}"
"1";"1";"0";41443.0;1977;"false";1762;"cluster_15";"Married";"{Birth: 1977, Marital: 1, Income: 41443, Kids: 1, Teens: 0,}"
"1";"0";"1";57072.0;1961;"false";1763;"cluster_10";"Married";"{Birth: 1961, Marital: 1, Income: 57072, Kids: 0, Teens: 1,}"
"2";"0";"1";54178.0;1967;"false";1764;"cluster_18";"Together";"{Birth: 1967, Marital: 2, Income: 54178, Kids: 0, Teens: 1,}"
"5";"1";"2";48767.0;1950;"false";1765;"cluster_6";"Alone";"{Birth: 1950, Marital: 5, Income: 48767, Kids: 1, Teens: 2,}"
"5";"1";"1";51124.0;1955;"false";1766;"cluster_6";"Alone";"{Birth: 1955, Marital: 5, Income: 51124, Kids: 1, Teens: 1,}"
"5";"1";"0";43020.0;1970;"false";1767;"cluster_15";"Alone";"{Birth: 1970, Marital: 5, Income: 43020, Kids: 1, Teens: 0,}"
"5";"0";"1";49980.0;1963;"false";1768;"cluster_6";"Alone";"{Birth: 1963, Marital: 5, Income: 49980, Kids: 0, Teens: 1,}"
"5";"0";"0";72906.0;1955;"false";1769;"cluster_21";"Alone";"{Birth: 1955, Marital: 5, Income: 72906, Kids: 0, Teens: 0,}"
"2";"1";"1";25176.0;1976;"false";1770;"cluster_5";"Together";"{Birth: 1976, Marital: 2, Income: 25176, Kids: 1, Teens: 1,}"
"2";"0";"0";96876.0;1977;"true";1771;"cluster_9";"Together";"{Birth: 1977, Marital: 2, Income: 96876, Kids: 0, Teens: 0,}"
"1";"1";"1";31086.0;1979;"false";1772;"cluster_0";"Married";"{Birth: 1979, Marital: 1, Income: 31086, Kids: 1, Teens: 1,}"
"5";"1";"0";24072.0;1983;"false";1773;"cluster_22";"Alone";"{Birth: 1983, Marital: 5, Income: 24072, Kids: 1, Teens: 0,}"
"4";"0";"0";76773.0;1954;"false";1774;"cluster_8";"Single";"{Birth: 1954, Marital: 4, Income: 76773, Kids: 0, Teens: 0,}"
"1";"0";"0";72190.0;1965;"false";1775;"cluster_21";"Married";"{Birth: 1965, Marital: 1, Income: 72190, Kids: 0, Teens: 0,}"
"1";"0";"0";83837.0;1948;"true";1776;"cluster_2";"Married";"{Birth: 1948, Marital: 1, Income: 83837, Kids: 0, Teens: 0,}"
"1";"1";"0";17345.0;1978;"false";1777;"cluster_12";"Married";"{Birth: 1978, Marital: 1, Income: 17345, Kids: 1, Teens: 0,}"
"5";"0";"1";75154.0;1958;"true";1778;"cluster_8";"Alone";"{Birth: 1958, Marital: 5, Income: 75154, Kids: 0, Teens: 1,}"
"1";"0";"0";28249.0;1961;"false";1779;"cluster_5";"Married";"{Birth: 1961, Marital: 1, Income: 28249, Kids: 0, Teens: 0,}"
"1";"0";"0";28249.0;1961;"false";1780;"cluster_5";"Married";"{Birth: 1961, Marital: 1, Income: 28249, Kids: 0, Teens: 0,}"
"1";"0";"0";69661.0;1980;"false";1781;"cluster_19";"Married";"{Birth: 1980, Marital: 1, Income: 69661, Kids: 0, Teens: 0,}"
"2";"1";"0";27922.0;1979;"false";1782;"cluster_5";"Together";"{Birth: 1979, Marital: 2, Income: 27922, Kids: 1, Teens: 0,}"
"2";"0";"1";45903.0;1966;"false";1783;"cluster_14";"Together";"{Birth: 1966, Marital: 2, Income: 45903, Kids: 0, Teens: 1,}"
"5";"1";"0";36273.0;1977;"false";1784;"cluster_23";"Alone";"{Birth: 1977, Marital: 5, Income: 36273, Kids: 1, Teens: 0,}"
"1";"0";"1";70777.0;1968;"false";1785;"cluster_21";"Married";"{Birth: 1968, Marital: 1, Income: 70777, Kids: 0, Teens: 1,}"
"1";"1";"0";17148.0;1976;"false";1786;"cluster_12";"Married";"{Birth: 1976, Marital: 1, Income: 17148, Kids: 1, Teens: 0,}"
"2";"0";"1";66476.0;1969;"false";1787;"cluster_1";"Together";"{Birth: 1969, Marital: 2, Income: 66476, Kids: 0, Teens: 1,}"
"1";"1";"0";45057.0;1979;"false";1788;"cluster_14";"Married";"{Birth: 1979, Marital: 1, Income: 45057, Kids: 1, Teens: 0,}"
"1";"1";"1";41120.0;1968;"false";1789;"cluster_15";"Married";"{Birth: 1968, Marital: 1, Income: 41120, Kids: 1, Teens: 1,}"
