"Response","id","cluster","AcceptedCmp5","UserSpecificClusterAttributes","PurchasesSpecificClusteringData","ChannelSpecificClusteringData","CampaignSpecificClusteringData"
"false",1941,"cluster_3","false","{Age: adult, Ed: 2n Cycle, Marital: Married, Inc.: bottom, Kids: 1, Teens: 0, Enrollm.: Q3, Country: GER, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 87, NumDeals: 3}","{Web: 3, Catalog: 0, Store: 3, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1942,"cluster_22","false","{Age: adv_age, Ed: Graduation, Marital: Divorced, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: low, Fruit: high, Meat: low, Fish: middle, Sweets: bottom, Gold: low, Recency: 87, NumDeals: 2}","{Web: 3, Catalog: 3, Store: 13, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1943,"cluster_22","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 1, Teens: 1, Enrollm.: Q1, Country: IND, Complain: false}","{Wine: middle, Fruit: bottom, Meat: low, Fish: bottom, Sweets: low, Gold: middle, Recency: 87, NumDeals: 8}","{Web: 11, Catalog: 1, Store: 6, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1944,"cluster_22","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 1, Teens: 1, Enrollm.: Q1, Country: CA, Complain: false}","{Wine: middle, Fruit: middle, Meat: low, Fish: bottom, Sweets: low, Gold: high, Recency: 87, NumDeals: 7}","{Web: 3, Catalog: 2, Store: 8, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: false, Response: false}"
"false",1945,"cluster_22","false","{Age: adv_age, Ed: Master, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: middle, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 87, NumDeals: 3}","{Web: 10, Catalog: 4, Store: 5, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: false}"
"false",1946,"cluster_6","false","{Age: adult, Ed: 2n Cycle, Marital: Together, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q1, Country: CA, Complain: false}","{Wine: bottom, Fruit: low, Meat: low, Fish: low, Sweets: low, Gold: high, Recency: 87, NumDeals: 2}","{Web: 3, Catalog: 4, Store: 7, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1947,"cluster_6","false","{Age: adv_age, Ed: Graduation, Marital: Single, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: middle, Fruit: low, Meat: middle, Fish: low, Sweets: bottom, Gold: middle, Recency: 87, NumDeals: 1}","{Web: 6, Catalog: 7, Store: 8, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1948,"cluster_3","false","{Age: adv_age, Ed: PhD, Marital: Single, Inc.: low, Kids: 2, Teens: 1, Enrollm.: Q4, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 87, NumDeals: 4}","{Web: 6, Catalog: 1, Store: 4, WebVisits: 9}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1949,"cluster_22","true","{Age: adult, Ed: Graduation, Marital: Together, Inc.: top, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: high, Fruit: bottom, Meat: high, Fish: high, Sweets: middle, Gold: low, Recency: 87, NumDeals: 1}","{Web: 10, Catalog: 5, Store: 13, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: true, Response: false}"
"true",1950,"cluster_3","false","{Age: adult, Ed: Graduation, Marital: Divorced, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q4, Country: CA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 87, NumDeals: 3}","{Web: 4, Catalog: 0, Store: 4, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",1951,"cluster_6","false","{Age: adv_age, Ed: Graduation, Marital: Married, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: middle, Fruit: top, Meat: high, Fish: top, Sweets: high, Gold: middle, Recency: 87, NumDeals: 1}","{Web: 4, Catalog: 7, Store: 10, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: false, Response: false}"
"false",1952,"cluster_3","false","{Age: mature, Ed: Graduation, Marital: Single, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q3, Country: GER, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 87, NumDeals: 4}","{Web: 3, Catalog: 1, Store: 4, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1953,"cluster_3","false","{Age: mature, Ed: Graduation, Marital: Single, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 87, NumDeals: 4}","{Web: 3, Catalog: 1, Store: 4, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1954,"cluster_22","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: low, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 88, NumDeals: 1}","{Web: 5, Catalog: 1, Store: 6, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: false, Response: false}"
"false",1955,"cluster_3","false","{Age: mature, Ed: Graduation, Marital: Together, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q4, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 88, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 9}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: false}"
"false",1956,"cluster_3","false","{Age: adv_age, Ed: Graduation, Marital: Married, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: low, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 88, NumDeals: 2}","{Web: 4, Catalog: 2, Store: 5, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1957,"cluster_6","false","{Age: adv_age, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q4, Country: GER, Complain: false}","{Wine: bottom, Fruit: low, Meat: low, Fish: low, Sweets: middle, Gold: bottom, Recency: 88, NumDeals: 1}","{Web: 2, Catalog: 2, Store: 8, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1958,"cluster_22","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: low, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: low, Gold: bottom, Recency: 88, NumDeals: 5}","{Web: 6, Catalog: 2, Store: 5, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",1959,"cluster_6","false","{Age: adult, Ed: PhD, Marital: Divorced, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: middle, Fruit: middle, Meat: middle, Fish: high, Sweets: bottom, Gold: bottom, Recency: 88, NumDeals: 1}","{Web: 4, Catalog: 6, Store: 9, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"true",1960,"cluster_6","false","{Age: adult, Ed: PhD, Marital: Divorced, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: middle, Fruit: middle, Meat: middle, Fish: high, Sweets: bottom, Gold: bottom, Recency: 88, NumDeals: 1}","{Web: 4, Catalog: 6, Store: 9, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",1961,"cluster_22","false","{Age: adult, Ed: Master, Marital: Divorced, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: low, Fruit: bottom, Meat: low, Fish: bottom, Sweets: low, Gold: bottom, Recency: 88, NumDeals: 3}","{Web: 5, Catalog: 3, Store: 11, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1962,"cluster_22","false","{Age: adv_age, Ed: Graduation, Marital: Divorced, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q2, Country: AUS, Complain: false}","{Wine: middle, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 88, NumDeals: 2}","{Web: 9, Catalog: 3, Store: 6, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1963,"cluster_22","false","{Age: adult, Ed: PhD, Marital: Married, Inc.: middle, Kids: 1, Teens: 1, Enrollm.: Q2, Country: GER, Complain: false}","{Wine: middle, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 88, NumDeals: 5}","{Web: 9, Catalog: 2, Store: 8, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: false, Response: false}"
"false",1964,"cluster_3","false","{Age: mature, Ed: Master, Marital: Married, Inc.: bottom, Kids: 1, Teens: 0, Enrollm.: Q1, Country: AUS, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 88, NumDeals: 2}","{Web: 2, Catalog: 0, Store: 3, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1965,"cluster_22","false","{Age: adv_age, Ed: Master, Marital: Together, Inc.: middle, Kids: 1, Teens: 1, Enrollm.: Q1, Country: SA, Complain: false}","{Wine: low, Fruit: low, Meat: low, Fish: middle, Sweets: high, Gold: high, Recency: 88, NumDeals: 13}","{Web: 6, Catalog: 2, Store: 12, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1966,"cluster_6","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: IND, Complain: false}","{Wine: low, Fruit: high, Meat: low, Fish: middle, Sweets: middle, Gold: middle, Recency: 88, NumDeals: 2}","{Web: 5, Catalog: 5, Store: 11, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1967,"cluster_3","false","{Age: adv_age, Ed: Master, Marital: Together, Inc.: bottom, Kids: 0, Teens: 0, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 88, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1968,"cluster_3","false","{Age: adv_age, Ed: Graduation, Marital: Together, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q4, Country: IND, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 88, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 2, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1969,"cluster_22","false","{Age: adult, Ed: 2n Cycle, Marital: Together, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q4, Country: CA, Complain: false}","{Wine: low, Fruit: high, Meat: low, Fish: high, Sweets: high, Gold: middle, Recency: 88, NumDeals: 6}","{Web: 11, Catalog: 8, Store: 5, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: false}"
"false",1970,"cluster_6","true","{Age: adv_age, Ed: PhD, Marital: Together, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q2, Country: SA, Complain: false}","{Wine: top, Fruit: bottom, Meat: middle, Fish: low, Sweets: low, Gold: bottom, Recency: 89, NumDeals: 1}","{Web: 4, Catalog: 5, Store: 8, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: true, Response: false}"
"false",1971,"cluster_11","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q1, Country: CA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 89, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 2, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1972,"cluster_11","false","{Age: adult, Ed: PhD, Marital: Married, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q1, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 89, NumDeals: 1}","{Web: 2, Catalog: 1, Store: 3, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1973,"cluster_22","true","{Age: adult, Ed: PhD, Marital: Married, Inc.: top, Kids: 0, Teens: 1, Enrollm.: Q1, Country: GER, Complain: false}","{Wine: high, Fruit: bottom, Meat: low, Fish: bottom, Sweets: low, Gold: low, Recency: 89, NumDeals: 2}","{Web: 8, Catalog: 4, Store: 6, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: true, Response: false}"
"false",1974,"cluster_6","false","{Age: adult, Ed: PhD, Marital: Together, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q4, Country: GER, Complain: false}","{Wine: middle, Fruit: low, Meat: high, Fish: middle, Sweets: middle, Gold: middle, Recency: 89, NumDeals: 1}","{Web: 6, Catalog: 10, Store: 5, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1975,"cluster_11","false","{Age: adult, Ed: 2n Cycle, Marital: Together, Inc.: middle, Kids: 1, Teens: 1, Enrollm.: Q4, Country: US, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 89, NumDeals: 2}","{Web: 2, Catalog: 0, Store: 4, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1976,"cluster_22","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: bottom, Fruit: low, Meat: bottom, Fish: middle, Sweets: bottom, Gold: middle, Recency: 89, NumDeals: 4}","{Web: 3, Catalog: 2, Store: 8, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1977,"cluster_11","false","{Age: adult, Ed: Master, Marital: Married, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q3, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 89, NumDeals: 2}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1978,"cluster_11","false","{Age: adult, Ed: PhD, Marital: Married, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 89, NumDeals: 3}","{Web: 2, Catalog: 1, Store: 4, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1979,"cluster_6","true","{Age: adult, Ed: 2n Cycle, Marital: Together, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: middle, Fruit: bottom, Meat: middle, Fish: high, Sweets: low, Gold: middle, Recency: 89, NumDeals: 1}","{Web: 3, Catalog: 9, Store: 13, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: true, Response: false}"
"false",1980,"cluster_22","false","{Age: adult, Ed: Graduation, Marital: Divorced, Inc.: middle, Kids: 1, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: high, Fruit: middle, Meat: middle, Fish: middle, Sweets: middle, Gold: low, Recency: 89, NumDeals: 3}","{Web: 5, Catalog: 5, Store: 13, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1981,"cluster_11","false","{Age: adult, Ed: Master, Marital: Together, Inc.: bottom, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 89, NumDeals: 1}","{Web: 2, Catalog: 0, Store: 4, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1982,"cluster_11","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: low, Kids: 2, Teens: 0, Enrollm.: Q2, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: low, Sweets: bottom, Gold: low, Recency: 89, NumDeals: 4}","{Web: 5, Catalog: 1, Store: 3, WebVisits: 9}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1983,"cluster_11","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 89, NumDeals: 3}","{Web: 2, Catalog: 0, Store: 3, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1984,"cluster_11","false","{Age: adult, Ed: Master, Marital: Married, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 89, NumDeals: 2}","{Web: 3, Catalog: 1, Store: 4, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1985,"cluster_22","false","{Age: adult, Ed: PhD, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: SA, Complain: false}","{Wine: middle, Fruit: bottom, Meat: middle, Fish: low, Sweets: bottom, Gold: low, Recency: 89, NumDeals: 3}","{Web: 7, Catalog: 8, Store: 11, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1986,"cluster_11","false","{Age: adult, Ed: Graduation, Marital: Single, Inc.: bottom, Kids: 0, Teens: 0, Enrollm.: Q1, Country: US, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 89, NumDeals: 2}","{Web: 2, Catalog: 1, Store: 3, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1987,"cluster_6","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: top, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: middle, Fruit: low, Meat: high, Fish: top, Sweets: low, Gold: middle, Recency: 89, NumDeals: 2}","{Web: 6, Catalog: 7, Store: 9, WebVisits: 3}","{Cmp1: true, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1988,"cluster_11","false","{Age: adv_age, Ed: Basic, Marital: Married, Inc.: low, Kids: 0, Teens: 0, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: high, Sweets: middle, Gold: high, Recency: 89, NumDeals: 2}","{Web: 4, Catalog: 2, Store: 5, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",1989,"cluster_22","true","{Age: adult, Ed: Graduation, Marital: Single, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q3, Country: GER, Complain: false}","{Wine: high, Fruit: middle, Meat: top, Fish: middle, Sweets: middle, Gold: bottom, Recency: 89, NumDeals: 1}","{Web: 5, Catalog: 3, Store: 12, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: true, Response: true}"
"false",1990,"cluster_11","false","{Age: adult, Ed: PhD, Marital: Married, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q2, Country: IND, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 90, NumDeals: 2}","{Web: 2, Catalog: 0, Store: 3, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1991,"cluster_11","false","{Age: adult, Ed: Master, Marital: Divorced, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 90, NumDeals: 2}","{Web: 2, Catalog: 0, Store: 3, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1992,"cluster_6","true","{Age: adv_age, Ed: PhD, Marital: Single, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: high, Fruit: low, Meat: middle, Fish: middle, Sweets: middle, Gold: middle, Recency: 90, NumDeals: 1}","{Web: 4, Catalog: 6, Store: 4, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: true, Response: false}"
"false",1993,"cluster_22","false","{Age: adult, Ed: PhD, Marital: Together, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: middle, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: low, Recency: 90, NumDeals: 3}","{Web: 8, Catalog: 2, Store: 10, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1994,"cluster_6","false","{Age: adv_age, Ed: PhD, Marital: Together, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q1, Country: CA, Complain: false}","{Wine: middle, Fruit: bottom, Meat: middle, Fish: middle, Sweets: bottom, Gold: bottom, Recency: 90, NumDeals: 1}","{Web: 2, Catalog: 11, Store: 4, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1995,"cluster_11","false","{Age: adult, Ed: Master, Marital: Married, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 90, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 2, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: false}"
"false",1996,"cluster_11","false","{Age: adv_age, Ed: Master, Marital: Widow, Inc.: low, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 90, NumDeals: 1}","{Web: 3, Catalog: 1, Store: 7, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1997,"cluster_11","false","{Age: adv_age, Ed: Master, Marital: Together, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q3, Country: US, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: middle, Recency: 90, NumDeals: 3}","{Web: 1, Catalog: 4, Store: 4, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1998,"cluster_11","false","{Age: adv_age, Ed: PhD, Marital: Married, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q2, Country: AUS, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 90, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1999,"cluster_22","false","{Age: adv_age, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q2, Country: AUS, Complain: false}","{Wine: middle, Fruit: bottom, Meat: low, Fish: low, Sweets: low, Gold: high, Recency: 90, NumDeals: 1}","{Web: 11, Catalog: 1, Store: 8, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2000,"cluster_11","false","{Age: adv_age, Ed: Graduation, Marital: Married, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q2, Country: GER, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: middle, Recency: 90, NumDeals: 3}","{Web: 3, Catalog: 2, Store: 4, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2001,"cluster_11","false","{Age: adv_age, Ed: Graduation, Marital: Divorced, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 90, NumDeals: 1}","{Web: 1, Catalog: 1, Store: 2, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: false}"
